id,repo_id,label,url,message,new_message1,authorEmail,commitDate
8509,4,0,https://github.com/square/okhttp/commit/0665b628fafec38271d7a66421ae04c7fd35dd29,Agregue soporte para las siguientes redirecciones temporales HTTP 307. <enter> <enter> Corrige el error 41739 de Android.,Agregue soporte para las siguientes redirecciones temporales <iden> 307.  <enter> Corrige el error 41739 de Android.,desarrollador290,2013-02-27T18:09:12Z
8527,4,3,https://github.com/square/okhttp/commit/2d45a13249943cafa73460b35c3c366e5742eb6f,Cambie mecánicamente OkHttp al estilo Java de Square.,Cambie mecánicamente <iden> al estilo <iden> de Square.,desarrolladorr2,2013-01-31T22:36:19Z
8535,4,0,https://github.com/square/okhttp/commit/b9580d68e9bc34eef397e9bc7f13091f1e3f1528,Tenga más cuidado con las IOExceptions. <enter> <enter> Esto agrega una primera prueba donde se trunca un marco. Esto tiene algunas <enter> consecuencias desagradables para las otras pruebas porque significa que <enter> MockSpdyPeer es más agresivo a la hora de cerrar el socket cuando se han enviado todas las tramas <enter>. <enter> <enter> También reduce el uso de excepciones para el control de flujo al manejar <enter> tramas entrantes falsas. Esto es un poco peor y un poco mejor; Mi objetivo de <enter> es hacer que sea más fácil diferenciar entre los problemas <enter> a nivel de protocolo (tramas falsas) de los problemas a nivel de transporte (sockets cerrados <enter> y flujos EOF).,Tenga más cuidado con las IOExceptions.  <enter> Esto agrega una primera prueba donde se trunca un marco. Esto tiene algunas consecuencias desagradables para las otras pruebas porque significa que <file_name> es más agresivo a la hora de cerrar el socket cuando se han enviado todas las tramas. <enter> También reduce el uso de excepciones para el control de flujo al manejar tramas entrantes falsas. Esto es un poco peor y un poco mejor; Mi objetivo es hacer que sea más fácil diferenciar entre problemas a nivel de protocolo (tramas falsas) y problemas a nivel de transporte (sockets cerrados y flujos EOF).,desarrolladorr2,2013-01-19T16:37:24Z
8555,4,3,https://github.com/square/okhttp/commit/3d2547f18886e771aaa9baa996a21136c93460c4,"Restaurar pruebas para almacenamiento en caché de respuestas + TLS. <enter> <enter> Uno de los casos de prueba falló como consecuencia <enter> del cambio del selector de ruta HTTP. Dejé de asignar el socket <enter>, que necesitaba para almacenar en caché los metadatos TLS. Esto está <enter> arreglado.","Restaurar pruebas para el almacenamiento en caché de respuestas + <iden>.  <enter> Uno de los casos de prueba falló como consecuencia del cambio del selector de ruta <iden>. Dejé de asignar el socket, que necesitaba para almacenar en caché los metadatos <iden>. Esto está arreglado.",desarrolladorr2,2012-12-22T18:34:22Z
8562,4,0,https://github.com/square/okhttp/commit/50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d,"Salga del paquete libcore. <enter> <enter> Para promocionar el código en AOSP, mantendremos este paquete tal como está <enter> y en su lugar usaremos jarjar en Android.","Salga del paquete <nombre_archivo>.  <enter> Para promocionar el código en AOSP, mantendremos este paquete como está y en su lugar crearemos el jarjar en <iden>.",desarrolladorr2,2012-12-15T21:53:26Z
8571,4,0,https://github.com/square/okhttp/commit/40ff76547064c3fb5acb9047a6f679dd4379a4d0,"Haga que HttpConnection.connect devuelva conexiones que funcionen completamente. <enter> <enter> Anteriormente, las conexiones devueltas requerían que la persona que llamaba <enter> hiciera un trabajo adicional: configurar túneles (que podrían requerir autenticación) <enter> y realizar un protocolo de enlace SSL. Con este cambio realizamos una conexión funcional completa <enter> en HttpConnection.connect(). <enter> <enter> Esto hará que sea más fácil arreglar el respaldo cuando un solo dominio <enter> tiene múltiples direcciones IP y algunas de esas direcciones no son accesibles a <enter>. <enter> <enter> Esto también facilitará la ejecución de SPDY a través de servidores proxy HTTP.","Haga que <method_name> devuelva conexiones que funcionen completamente.  <enter> Anteriormente, las conexiones devueltas requerían que la persona que llamaba hiciera trabajo adicional: configurar túneles (que podrían requerir autenticación) y realizar un protocolo de enlace <iden>. Con este cambio, hacemos una conexión funcional completa en <method_name> <enter>. Esto hará que sea más fácil solucionar el problema cuando un solo dominio tiene múltiples direcciones <iden> y algunas de esas direcciones no son accesibles. <enter> Esto también hará que sea más fácil realizar SPDY a través de proxies <iden>.",desarrolladorr2,2012-11-06T04:25:52Z
8573,4,2,https://github.com/square/okhttp/commit/cbb33cbd05947c7680fe3519678323641a56fa8c,"Se corrigió un error grave en el que se intentaban múltiples túneles TLS. <enter> <enter> El código anterior intentaría un túnel TLS en conexiones HTTPS <enter> reutilizadas, incluso después de que se hubiera establecido el túnel. <enter> ¡Este es un error de protocolo grave!","Se corrigió un error grave en el que se intentaban múltiples túneles <iden>.  <enter> El código anterior intentaría un túnel <iden> en conexiones HTTPS reutilizadas, incluso después de que se hubiera establecido el túnel. ¡Este es un grave error de protocolo!",desarrolladorr2,2012-10-25T02:15:51Z
8583,4,0,https://github.com/square/okhttp/commit/68ebb704fb73ad1545ae82287f8b2a5f68d8e69d,Aborde algunos aspectos relacionados con fallas de transmisión y errores de pares.,Aborde algunos aspectos relacionados con fallas de transmisión y errores de pares.,desarrolladorr2,2012-09-25T21:32:28Z
8585,4,2,https://github.com/square/okhttp/commit/ac0a0b98e425be757b04b93ab9d4d7b0600d3815,No necesitamos aparatos ortopédicos apestosos.,No necesitamos aparatos ortopédicos apestosos.,desarrolladorr2,2012-09-25T16:00:39Z
8588,4,3,https://github.com/square/okhttp/commit/5f239296e9124d7181e41c4af44a64bac7770132,Estilo de control correcto.,Estilo de control correcto.,desarrolladorr1,2012-09-24T20:16:16Z
8591,4,3,https://github.com/square/okhttp/commit/7a7ad1cdb22ed381c468ee38d757da03b4b1877a,Manejar cuadros de CONFIGURACIÓN entrantes en SPDY.,Manejar tramas <iden> entrantes en <iden>.,desarrolladorr2,2012-09-21T21:28:07Z
8592,4,2,https://github.com/square/okhttp/commit/5aa2456a145883f6688c6ee325635ed0c6339076,"Reparar TLS requiere túnel que se estaba calculando incorrectamente. <enter> <enter> Solo devolvíamos 'verdadero' una vez que ya estábamos en un túnel. <entrar> Esto era falso. En teoría, un túnel TLS que envía datos adicionales podría estar dañado debido a este error. <enter> <enter> Migre también una de las pruebas de túnel TLS para usar SslContextBuilder <enter> en lugar de TestSSLContext.","Se corrigió <iden> que se estaba calculando incorrectamente.  <enter> Solo devolvíamos ""verdadero"" una vez que ya estábamos en un túnel. Esto fue falso. En teoría, un túnel <iden> que envía datos adicionales podría dañarse debido a este error. <enter> También migre una de las pruebas de túnel <iden> para usar SslContextBuilder en lugar de <iden>.",desarrolladorr2,2012-09-20T20:01:17Z
8597,4,0,https://github.com/square/okhttp/commit/15940665526348d815b26d509ce44c79926c612b,Fusión: corrige la advertencia de HttpURLConnection CloseGuard debido a la falta de cierre en GZIPInputStream <enter> <enter> Confirmación original de AOSP/libcore por Brian Carlstrom: <enter> java.lang.Throwable: Método de terminación explícita 'fin' no llamado <enter> en dalvik.system.CloseGuard.open(CloseGuard.java:184) <enter> en JavaScript libcore.net.http.HttpEngine.initContentStream(HttpEngine.java:523) <ingresar> en libcore.net.http.HttpEngine.readResponse(HttpEngine.java:831) <ingresar> en libcore.net.http.HttpURLConnectionImpl.getResponse(HttpURLConnectionImpl.java:274) <enter> en libcore.net.http.HttpURLConnectionImpl.getResponseCode(HttpURLConnectionImpl.java:486) <enter> en ... <enter> <enter> Error: 6602529 <ingresar> ID de cambio: I9b49cbca561f8780d08844e566820087fdffc4d7,Fusión: Se corrigió la advertencia de <iden> debido a la falta de cierre en <iden> <enter> Confirmación original de AOSP/libcore por Brian Carlstrom: java.lang.Throwable: Método de terminación explícita 'end' no llamado en dalvik.system.<iden>.open(<iden>.java:184) en JavaScript  en <nombre_método> <nombre_método> <nombre_archivo> :274) en <nombre_método> <nombre_método> <nombre_archivo> :486) en ... <enter> Error: 6602529 ID de cambio: I9b49cbca561f8780d08844e566820087fdffc4d7,desarrolladorr2,2012-09-19T20:23:53Z
8615,4,0,https://github.com/square/okhttp/commit/0ea4c8fc132d2b452b2ea57e06fcab67ae317473,Asigne al código en progreso un número de versión SNAPSHOT.,Asigne al código en progreso un número de versión <iden>.,desarrolladorr2,2012-07-23T14:16:56Z
8734,5,0,https://github.com/spring-projects/spring-boot/commit/5f8900ea0eb374b05e78597eadf582237f18548e,Actualice a Spring Kafka 2.5.10 <enter> <enter> Cierra gh-24293,Actualizar a <iden> <versión> <enter> Cierra <issue_link>,desarrollador80,2020-12-10T08:00:35Z
8744,5,0,https://github.com/spring-projects/spring-boot/commit/869141766b18a18c4d6c45ff4e88d12d67291e19,"Utilice el orden determinista de los métodos JavaBean <enter> <enter> Actualice `JavaBeanBinder` para que los métodos y campos se ordenen antes de que se procese <enter>. Esto garantiza que los definidores sean llamados en un orden <enter> determinista, en lugar del orden variable y no especificado que proporciona la reflexión <enter>. <entrar> <entrar> Correcciones gh-24068","Utilice el orden determinista de los métodos JavaBean <enter> Actualice ` <file_name> ` para que los métodos y campos se ordenen antes de ser procesados. Esto garantiza que los definidores sean llamados en un orden determinista, en lugar del orden variable y no especificado que proporciona la reflexión. <enter> Correcciones <issue_link>",desarrollador28,2020-12-10T02:14:58Z
8747,5,0,https://github.com/spring-projects/spring-boot/commit/e5aea89599ef9098f27db5c9050208a2368c6bb6,Mover SDKMAN a un trabajo separado <enter> <enter> Cierra gh-21903,Mover <iden> a un trabajo separado <enter> Cierra <issue_link>,desarrollador22,2020-12-09T20:20:05Z
8778,5,0,https://github.com/spring-projects/spring-boot/commit/4c07539a9f59c71209f08592e36ea951c140e327,Comience a compilar con instantáneas de Spring Batch 4.2.5 <enter> <enter> Consulte gh-24289,Comience a compilar con instantáneas de Spring Batch <versión> <enter> Consulte <issue_link>,desarrollador80,2020-12-07T15:56:11Z
8834,5,2,https://github.com/spring-projects/spring-boot/commit/e0a061707e01ef32da5d8f574b8a3ccf8b83dcd9,Se corrigió la infracción del encabezado del estilo de verificación <enter> <enter> Ver gh-24337,Reparar la infracción del encabezado del estilo de verificación <enter> Ver <issue_link>,desarrollador28,2020-12-05T15:51:37Z
8845,5,0,https://github.com/spring-projects/spring-boot/commit/afeb9f29d48bff5bb8de5be7b67979b5d3cdf983,Comience a construir contra instantáneas del Reactor Dysprosium-SR15 <enter> <enter> Ver gh-24273,Comience a construir con instantáneas de Reactor <iden>-SR15 <enter> Consulte <issue_link>,desarrollador80,2020-11-30T13:32:15Z
8950,5,0,https://github.com/spring-projects/spring-boot/commit/b75e196de07dbdcaf19dfec21fe4c85a5925c975,Actualice a Spring Integration 5.1.13 <enter> <enter> Cierra gh-23798,Actualice a Spring Integration <versión> <enter> Cierra <issue_link>,desarrolladorr5,2020-10-28T19:23:35Z
8979,5,0,https://github.com/spring-projects/spring-boot/commit/38c8b5bda17b1323bbc3e2055959ffdde2fbadc9,Actualice a Hibernate Validator 6.0.21.Final <enter> <enter> Cierra gh-23840,Actualizar a Hibernate Validator <versión> <enter> Cierra <issue_link>,desarrollador60,2020-10-26T09:07:31Z
9017,5,0,https://github.com/spring-projects/spring-boot/commit/5854abcbf1d8109f4eebd77df2718dadc5bcdab3,Actualice a Jetty 9.4.33.v20201020 <enter> <enter> Cierra gh-23855,Actualizar a Jetty <versión> <enter> Cierra <issue_link>,desarrollador60,2020-10-26T10:25:19Z
9111,5,0,https://github.com/spring-projects/spring-boot/commit/738613b889f8b29a2b07434fca8290b965302b6c,Actualice a Hibernate 5.3.18.Final <enter> <enter> Cierra gh-23274,Actualizar a Hibernate <versión> <enter> Cierra <issue_link>,desarrolladorr5,2020-09-14T07:47:57Z
9170,5,0,https://github.com/spring-projects/spring-boot/commit/a0d6504669f95f42f969c725f51149bb20bccddd,Actualice a Couchbase Client 3.0.10 <enter> <enter> Cierra gh-24084,Actualizar a <iden> <versión> <enter> Cierra <issue_link>,desarrolladorr5,2020-11-09T07:45:28Z
9217,5,0,https://github.com/spring-projects/spring-boot/commit/7ace6cd450b7dd36004357be9e21e57e2b5a0d6c,Mover propiedades al archivo correcto <enter> <enter> Ver gh-22543,Mover propiedades al archivo correcto <enter> Ver <issue_link>,desarrollador28,2020-07-24T04:09:15Z
9228,5,3,https://github.com/spring-projects/spring-boot/commit/53296cd16109dc53de867c4cb12b10cecf47bb78,Actualizaciones del script de compilación del backport,Actualizaciones del script de compilación del backport,desarrollador28,2020-07-24T00:45:55Z
9233,5,0,https://github.com/spring-projects/spring-boot/commit/ab2115633f79750182ce9194ff5170ae6aa04ce1,Actualice a Micrometer 1.3.14 <enter> <enter> Cierra gh-23388,Actualizar a Micrómetro <versión> <entrar> Cierra <edición_enlace>,desarrolladorr5,2020-09-17T06:46:30Z
9268,5,2,https://github.com/spring-projects/spring-boot/commit/11b5e86ffd5f80e7734493fcb9e106d7c45ba1ca,Desaprobar BootJar#getConfigurations <enter> <enter> Correcciones gh-23527,Desaprobar <nombre_método> <entrar> Correcciones <enlace_problema>,desarrollador60,2020-10-17T06:53:53Z
9273,5,0,https://github.com/spring-projects/spring-boot/commit/775231e3e908459ac2f6406bbec522725a8aa78f,Actualice a Mysql 8.0.21 <enter> <enter> Cierra gh-22425,Actualizar a Mysql <versión> <enter> Cierra <issue_link>,desarrolladorr4,2020-07-21T09:40:18Z
9315,5,0,https://github.com/spring-projects/spring-boot/commit/24072bed96d0d2a8b2029df35156404dc3976a72,Mejorar el manejo de errores en las comprobaciones de actualización de JDK <enter> <enter> Ver gh-22110,Mejorar el manejo de errores en las comprobaciones de actualización de <iden> <enter> Ver <pr_link>,desarrollador25,2020-06-25T13:26:41Z
9322,5,0,https://github.com/spring-projects/spring-boot/commit/4125e5fc8f4b28ca3506af4436f4b3248f33a20b,Actualice a Byte Buddy 1.10.14 <enter> <enter> Cierra gh-23291,Actualizar a Byte Buddy <versión> <enter> Cierra <issue_link>,desarrolladorr5,2020-09-14T11:12:17Z
9399,5,0,https://github.com/spring-projects/spring-boot/commit/84a12c843603605364b710b38e97e680b2224f01,Actualice a Testcontainers 1.14.3 <enter> <enter> Cierra gh-23122,Actualizar a <iden> <versión> <enter> Cierra <issue_link>,desarrolladorr4,2020-08-28T10:57:32Z
9465,5,0,https://github.com/spring-projects/spring-boot/commit/15de956566b0737d3e53a816a6be60ed3e41c759,Corrija el error tipográfico `Assert4J` -> `AssertJ` <enter> <enter> Ver gh-22948,Corregir error tipográfico `<iden>` -> `<iden>` <enter> Ver <pr_link>,desarrollador138,2020-08-14T10:14:52Z
9472,5,2,https://github.com/spring-projects/spring-boot/commit/c355b95f6c744191e9d90623281190b783542cc2,Se corrigen las condiciones que conducen a la configuración automática de PushGateway <enter> <enter> Ver gh-22919,Corregir condiciones que conducen a la configuración automática <iden> <enter> Ver <pr_link>,desarrollador160,2020-08-12T12:42:46Z
9582,5,0,https://github.com/spring-projects/spring-boot/commit/b7c56f205de4c4e801a5a704daf58c25ccb5dda4,Actualice a Jetty 9.4.33.v20201020 <enter> <enter> Cierra gh-23893,Actualizar a <iden> <versión> <enter> Cierra <issue_link>,desarrollador60,2020-10-26T13:01:55Z
9589,5,0,https://github.com/spring-projects/spring-boot/commit/7c13c01cb6a62b86478aa53d3516ae8aaea48bca,"Se corrigió el mapeo del tiempo de espera de inactividad y el intervalo de latido <enter> <enter> de Cassandra. Antes de esta confirmación, el tiempo de espera de inactividad de la conexión y el intervalo de latido <enter> se asignaron a segundos, mientras que Cassandra espera ms para todos los tipos de duración de <enter>. <enter> <enter> Esta confirmación corrige la asignación y elimina la unidad de duración predeterminada <enter> ya que debe considerarse ms como cualquier otra propiedad de duración. <enter> <enter> Cierra gh-23249","Se corrigió la asignación del tiempo de espera de inactividad y el intervalo de latidos de <iden> <enter>. Antes de esta confirmación, el tiempo de espera de inactividad y el intervalo de latidos de la conexión se asignaron a segundos, mientras que <iden> espera ms para todos los tipos de duración. <enter> Esta confirmación corrige la asignación y elimina la unidad de duración predeterminada, ya que debe considerarse ms como cualquier otra propiedad de duración. <enter> Cierra <issue_link>",desarrolladorr5,2020-09-11T06:59:34Z
9644,5,0,https://github.com/spring-projects/spring-boot/commit/a2fdf23e41020a9cc54ea3334618686bf28685de,No inicie NettyWebServer en errores de permiso <enter> <enter> Actualice `NettyWebServer` para que no se genere `PortInUseException` <enter> en caso de errores de permiso denegado. <entrar> <entrar> Correcciones gh-19807,No arroje <file_name> en errores de permiso <enter> Actualice ` <file_name> ` para que `<iden>` no se arroje por errores de permiso denegado. <enter> Correcciones <issue_link>,desarrolladorr7,2020-04-21T00:31:03z
9730,5,0,https://github.com/spring-projects/spring-boot/commit/4752d7e91a89def038fe1b86d47a77a67ac65683,Automatizar las actualizaciones de Docker en CI <enter> <enter> Ver gh-20530,Automatizar las actualizaciones de <iden> en <iden> <enter> Ver <pr_link>,desarrollador25,2020-03-15T14:27:08Z
9865,5,0,https://github.com/spring-projects/spring-boot/commit/4e79bb1cff2a938cea99323c0d7122ec9edfcfd7,Deshabilite el proxy del método bean en SpringBootJdbcConfiguration <enter> <enter> Cierra gh-22231,Deshabilitar el proxy del método bean en <iden> <enter> Cierra <issue_link>,desarrolladorr4,2020-07-07T10:51:07Z
9867,5,0,https://github.com/spring-projects/spring-boot/commit/a5b27789c0bcc7ee65e798be68dbb44ba0e2d05b,Documente cómo utilizar DataNeo4jTest con acceso reactivo <enter> <enter> Cierra gh-23630,Documente cómo utilizar <file_name> con acceso reactivo <enter> Cierra <issue_link>,desarrolladorr5,2020-10-14T12:04:58Z
10040,5,0,https://github.com/spring-projects/spring-boot/commit/0f9e8315bca4e3c8be824c2c1a1b7ec6defdc734,Reemplazar el uso del obsoleto Reactor MonoProcessor en las pruebas <enter> <enter> Correcciones gh-23627,Reemplazar el uso del obsoleto Reactor <iden> en las pruebas <enter> Correcciones <issue_link>,desarrollador165,2020-10-09T20:14:32Z
10187,5,2,https://github.com/spring-projects/spring-boot/commit/cd085e0641c47490e771625202a648e4de0970fa,Contribución polaca <enter> <enter> Ver gh-19326,Contribución polaca <enter> Ver <pr_link>,desarrolladorr5,2019-12-12T15:46:28Z
10321,5,0,https://github.com/spring-projects/spring-boot/commit/f11c030b7185b60dba0b116b0e0859600b6700ad,Alinee TestRestTemplate Javadoc con la documentación <enter> <enter> Consulte gh-21318,Alinear <file_name> Javadoc con la documentación <enter> Ver <pr_link>,desarrollador307,2020-05-05T18:52:28Z
10455,5,0,https://github.com/spring-projects/spring-boot/commit/65fc43865a9868cc8d1dfde768cbd8745f811c13,Actualice a Neo4j Ogm 3.2.11 <enter> <enter> Cierra gh-21201,Actualizar a Neo4j Ogm <versión> <enter> Cierra <issue_link>,desarrolladorr5,2020-04-28T07:28:41Z
10707,5,0,https://github.com/spring-projects/spring-boot/commit/9c408babfa28b7c5b202dbd724e1db5646ba746e,Actualice a Spring Kafka 2.6.0 <enter> <enter> Cierra gh-23012,Actualizar a <iden> <versión> <enter> Cierra <issue_link>,desarrolladorr4,2020-09-09T08:04:57Z
10741,5,0,https://github.com/spring-projects/spring-boot/commit/676cd10dbf9deebdee844cc62294ad20abdf2c69,Corrija la codificación de @Bean en la documentación de referencia <enter> <enter> Cierra gh-21908,Corrija la codificación de @bean en la documentación de referencia <enter> Cierra <issue_link>,desarrolladorr5,2020-06-15T06:32:26Z
10815,5,0,https://github.com/spring-projects/spring-boot/commit/f9d94c6ed080c45bc96a76e134d9db5bb038f900,Eliminar palabra duplicada en documentos,Eliminar palabra duplicada en documentos,desarrollador22,2019-09-19T23:30:25Z
10842,5,0,https://github.com/spring-projects/spring-boot/commit/70f6ada29abe7ea95acfd05befb3714434684554,Reduzca aún más la repetición en CI pipeline.yml <enter> <enter> Consulte gh-21716,Reducir aún más la repetición en CI <file_name> <enter> Ver <issue_link>,desarrollador28,2020-06-11T00:49:46Z
10854,5,0,https://github.com/spring-projects/spring-boot/commit/8ccf7ee489fccaeafbaf49a210f41d188922b113,Haga que la detección de archivos sea más resistente en los reinicios <enter> <enter> Conserve el estado de la instantánea del archivo en los reinicios de devtools para ayudar a prevenir errores de detección de <enter>. <enter> <enter> Cierra gh-19543,Haga que la detección de archivos sea más resistente en los reinicios <enter> Conserve el estado de la instantánea del archivo en los reinicios de devtools para ayudar a prevenir fallas de detección. <enter> Cierra <issue_link>,desarrollador28,2020-08-31T20:21:30Z
10984,5,0,https://github.com/spring-projects/spring-boot/commit/56ded38f5d6b6cc1d3e7a6bd6d131a7dac33b0c9,Generar valores predeterminados a partir de Duración y Período .ZERO <enter> <enter> Cierra gh-23082,Genera valores predeterminados de <iden> y <iden> .ZERO <enter> Cierra <issue_link>,desarrolladorr4,2020-08-25T14:46:50Z
11006,5,0,https://github.com/spring-projects/spring-boot/commit/7948c0e3998616ddeda9f9ea787bf38162ec2f74,Actualice a Freemarker 2.3.29 <enter> <enter> Cierra gh-18036,Actualizar a Freemarker <versión> <enter> Cierra <issue_link>,desarrolladorr4,2019-08-31T07:29:30Z
11137,5,0,https://github.com/spring-projects/spring-boot/commit/fcf468062602966c508c260ef54da55e2d48c49a,Polaco 'Documente cómo agregar metadatos para la colección y los valores predeterminados de enumeración' <enter> <enter> Cierra gh-12874,Polaco 'Documente cómo agregar metadatos para la colección y los valores predeterminados de enumeración' <enter> Cierra <issue_link>,desarrolladorr5,2019-08-13T15:35:37Z
11161,5,0,https://github.com/spring-projects/spring-boot/commit/bcd0a7bbb3a8199342c62a1574c171735ffb328a,Actualice a Netty Tcnative 2.0.29.Final <enter> <enter> Cierra gh-20272,Actualice a Netty Tcnative <versión> <enter> Cierra <issue_link>,desarrolladorr5,2020-02-21T13:25:11Z
11239,5,0,https://github.com/spring-projects/spring-boot/commit/c7449b57ce3bb07da849ddd0efd7291a7678aad9,Agregue la opción pullPolicy para la creación de imágenes <enter> <enter> Esta confirmación agrega una opción pullPolicy a la configuración del complemento Spring-boot:build-image del complemento Maven <enter> y la tarea bootBuildImage <enter> del complemento Gradle. La nueva opción brinda a los usuarios control sobre cómo extraer la imagen del generador <enter> y ejecutar la imagen desde un registro de imágenes remoto al demonio Docker local. <entrar> <entrar> Ver gh-22736,Agregue la opción <file_name> para <file_name> compilando <enter>. Esta confirmación agrega una opción <file_name> a la configuración del complemento Spring-boot:build-<file_name> objetivo de Maven y la tarea <file_name> del complemento Gradle. La nueva opción brinda a los usuarios control para extraer <file_name> <file_name> y ejecutar <file_name> desde un registro remoto de <file_name> al demonio local <iden>. <entrar> Ver <pr_link>,desarrollador308,2020-08-02T23:24:07Z
11261,5,0,https://github.com/spring-projects/spring-boot/commit/1ee8c53b9089c04e64117956172fa79ccf98511f,Actualice a spring-javaformat 0.0.14 <enter> <enter> Cierra gh-17331,Actualizar a spring-javaformat <versión> <enter> Cierra <issue_link>,desarrolladorr4,2019-06-27T10:10:13Z
11417,5,0,https://github.com/spring-projects/spring-boot/commit/6356852e2f97e0c58be105e5561328efe05013ab,Polaco 'Error en la verificación de estado del registro con indicadores de estado reactivos' <enter> <enter> Ver gh-17635,Polaco 'Error en la verificación de estado del registro con indicadores de estado reactivos' <enter> Ver <pr_link>,desarrolladorr5,2019-07-29T09:18:07Z
11430,5,2,https://github.com/spring-projects/spring-boot/commit/a37c170376156f1cd94e6c15d0d253201ca7a491,Intente hacer que CouchbaseAutoConfigurationIntegrationTests sea menos inestable <enter> <enter> Cierra gh-19932,Intente hacer que <file_name> sea menos inestable <enter> Cierra <issue_link>,desarrolladorr4,2020-01-30T14:59:10Z
11454,5,0,https://github.com/spring-projects/spring-boot/commit/a4104ab096b4a1f3f41995dec435b8435dc5473c,Agregue soporte de prueba de segmento @WebServiceClientTest <enter> <enter> Agregue `@WebServiceClientTest` y la configuración automática de prueba relacionada para permitir <enter> pruebas de segmento de las aplicaciones cliente de Spring Web Service. <entrar> <entrar> Ver gh-17274,Agregue soporte para pruebas de segmento <iden> <enter> Agregue `<iden>` y la configuración automática de prueba relacionada para permitir pruebas de segmento de las aplicaciones cliente <file_name> <iden>. <entrar> Ver <pr_link>,desarrollador279,2019-06-19T14:48:38Z
11456,5,0,https://github.com/spring-projects/spring-boot/commit/9d12626e43f9d2b98c44a382281035d6ae80e048,Actualizar la versión de Java 8 en la imagen de CI <enter> <enter> Cierra gh-17627,Actualizar la versión de Java 8 en la imagen de CI <enter> Cierra <issue_link>,desarrolladorr5,2019-07-25T07:43:51Z
11458,5,0,https://github.com/spring-projects/spring-boot/commit/4933b2688fd2114c75f8f4835d9f27bbd08165c9,Alinearse con los cambios en las últimas instantáneas de integración <enter> <enter> Ver gh-22729,Alinear con los cambios en las últimas instantáneas <iden> <enter> Ver <issue_link>,desarrolladorr4,2020-08-07T19:11:01Z
11565,5,0,https://github.com/spring-projects/spring-boot/commit/c4d44574b20c49639937c043a8b784c6a72f01da,Enlace correcto a la documentación de Groovy MarkupTemplateEngine <enter> <enter> Ver gh-16316,Enlace correcto a la documentación de MarkupTemplateEngine <iden> <enter> Ver <pr_link>,desarrolladorr4,2019-03-27T20:05:29Z
11715,5,0,https://github.com/spring-projects/spring-boot/commit/15793b1abc9b999ae421e8942246574d4613c5d7,Actualice a Jetty 9.2.19.v20160908 <enter> <enter> Cierra gh-6931,Actualizar a Jetty <versión> <enter> Cierra <issue_link>,desarrolladorr4,2016-09-19T19:13:20Z
11743,5,1,https://github.com/spring-projects/spring-boot/commit/dfd233cadaafd535bc68f1f502cfa7d91114f617,Polaco,Polaco,desarrollador28,2020-08-06T18:18:53Z
11912,5,0,https://github.com/spring-projects/spring-boot/commit/103e072836d8fb8ed5f5ad1a277321b8774a58b6,Actualice a Thymeleaf Extras Java8time 3.0.3.RELEASE <enter> <enter> Cierra gh-15913,Actualice a Thymeleaf Extras Java8time <versión> <enter> Cierra <issue_link>,desarrolladorr4,2019-02-12T11:17:54Z
11916,5,0,https://github.com/spring-projects/spring-boot/commit/85c0b44dcbbe4d201f8b7fd72a97c31c2d07a3ec,"Pruebe que LaunchedURLClassLoader funciona cuando se interrumpe el hilo <enter> <enter> Anteriormente, RandomAccessDataFile usaba un semáforo y lo adquiría <enter> de forma interrumpible. Esto significaba que un hilo interrumpido no podía <entrar> acceder al archivo. En particular, esto evitaría que LaunchedURLClassLoader <enter> cargue clases o recursos en un hilo interrumpido. <enter> <enter> La confirmación anterior (937f857) actualiza RandomAccessDataFile para adquirir <enter> el semáforo de forma ininterrumpida. Esta confirmación agrega una prueba a <enter> LaunchedURLClassLoader para verificar que ahora puede cargar un recurso desde <enter> un hilo interrumpido. <enter> <enter> Cierra gh-6683","Pruebe que <iden> funciona cuando se interrumpe el hilo <enter> Anteriormente, RandomAccessDataFile usaba un semáforo y lo adquiría de forma interrumpible. Esto significó que un hilo interrumpido no pudo acceder al archivo. En particular, esto evitaría que <iden> cargue clases o recursos en un hilo interrumpido. <enter> La confirmación anterior ( <otherCommit_link> ) actualiza RandomAccessDataFile para adquirir el semáforo de forma ininterrumpida. Esta confirmación agrega una prueba a <iden> para verificar que ahora puede cargar un recurso desde un hilo interrumpido. <enter> Cierra <pr_link>",desarrolladorr4,2016-08-18T11:03:05Z
12093,5,0,https://github.com/spring-projects/spring-boot/commit/0a55e3e7365a44d2b1986954912f938be5a77398,Polaco 'Aclarar documentos de casos extremos en ConditionalOnClass' <enter> <enter> Cierra gh-8185,Polaco 'Aclarar documentos de casos extremos en <nombre_archivo> ' <enter> Cierra <pr_link>,desarrolladorr5,2017-04-10T14:12:11Z
12122,5,0,https://github.com/spring-projects/spring-boot/commit/1fa1ed2b2805f731dcdf30327a5ff0b92ccf55e3,"Documentar el formato de respuesta HTTP del punto final de estado <enter> <enter> Agregar detalles del formato de respuesta HTTP para el punto final de estado, incluidos los códigos de estado predeterminados <enter> y respuestas de muestra. <entrar> <entrar> Ver gh-8703","Documentar el formato de respuesta <iden> del punto final de salud <enter> Agregar detalles del formato de respuesta <iden> para el punto final de salud, incluidos códigos de estado predeterminados y respuestas de muestra. <entrar> Ver <pr_link>",desarrollador217,2017-03-23T15:00:03Z
